var_name,dc_logic,filtrage,repeat_permut,random_permut,load_general_exception_filters,accuracy,DP,OP,f1,precision,recall,confusion_matrix,Number_rules,Number_conditions,Average_conditions_per_rule,Std_conditions_per_rule,Number_correlation_POS,Number_correlation_NEG,fairnes_true
true_1_Model_5_avec_DC_logic_Filtrage_False_5_0,True,0,1,True,False,0.964028776978417,1,0,0.9484536082474221,0.92,0.9787234042553191,"[88, 4]",55,648,11.781818181818181,5.751492799394572,0,0,False
true_1_Model_5_avec_DC_logic_Filtrage_False_5_0,True,0,1,True,False,0.964028776978417,1,0,0.9484536082474221,0.92,0.9787234042553191,"[1, 46]",55,648,11.781818181818181,5.751492799394572,0,0,False
true_5_Model_1_sans_DC_logic_Filtrage_True_5_0,False,0,5,True,True,0.9500000000000001,1,0,0.9380530973451321,1.0,0.8833333333333331,"[80, 0]",182,3262,17.923076923076923,4.461633193386095,49,151,False
true_5_Model_1_sans_DC_logic_Filtrage_True_5_0,False,0,5,True,True,0.9500000000000001,1,0,0.9380530973451321,1.0,0.8833333333333331,"[7, 53]",182,3262,17.923076923076923,4.461633193386095,49,151,False
true_5_Model_1_sans_DC_logic_Filtrage_False_5_0,False,0,5,True,False,0.9571428571428571,1,0,0.9464285714285711,1.0,0.8983050847457621,"[81, 0]",294,5187,17.642857142857142,3.846325218578744,0,0,False
true_5_Model_1_sans_DC_logic_Filtrage_False_5_0,False,0,5,True,False,0.9571428571428571,1,0,0.9464285714285711,1.0,0.8983050847457621,"[6, 53]",294,5187,17.642857142857142,3.846325218578744,0,0,False
true_5_Model_1_avec_DC_logic_Filtrage_True_5_0,True,0,5,True,True,0.9500000000000001,1,0,0.9380530973451321,1.0,0.8833333333333331,"[80, 0]",182,2426,13.32967032967033,4.238896147661338,49,151,False
true_5_Model_1_avec_DC_logic_Filtrage_True_5_0,True,0,5,True,True,0.9500000000000001,1,0,0.9380530973451321,1.0,0.8833333333333331,"[7, 53]",182,2426,13.32967032967033,4.238896147661338,49,151,False
true_5_Model_1_avec_DC_logic_Filtrage_False_5_0,True,0,5,True,False,0.9571428571428571,1,0,0.9464285714285711,1.0,0.8983050847457621,"[81, 0]",294,3872,13.170068027210885,3.9733365571938197,0,0,False
true_5_Model_1_avec_DC_logic_Filtrage_False_5_0,True,0,5,True,False,0.9571428571428571,1,0,0.9464285714285711,1.0,0.8983050847457621,"[6, 53]",294,3872,13.170068027210885,3.9733365571938197,0,0,False
true_5_Model_2_sans_DC_logic_Filtrage_True_5_0,False,0,5,True,True,0.9571428571428571,1,0,0.936170212765957,0.9777777777777771,0.897959183673469,"[90, 1]",231,4094,17.72294372294372,8.885093406430164,0,52,False
true_5_Model_2_sans_DC_logic_Filtrage_True_5_0,False,0,5,True,True,0.9571428571428571,1,0,0.936170212765957,0.9777777777777771,0.897959183673469,"[5, 44]",231,4094,17.72294372294372,8.885093406430164,0,52,False
true_5_Model_2_sans_DC_logic_Filtrage_False_5_0,False,0,5,True,False,0.9571428571428571,1,0,0.936170212765957,0.9777777777777771,0.897959183673469,"[90, 1]",283,4874,17.2226148409894,8.096366428611798,0,0,False
true_5_Model_2_sans_DC_logic_Filtrage_False_5_0,False,0,5,True,False,0.9571428571428571,1,0,0.936170212765957,0.9777777777777771,0.897959183673469,"[5, 44]",283,4874,17.2226148409894,8.096366428611798,0,0,False
true_5_Model_2_avec_DC_logic_Filtrage_True_5_0,True,0,5,True,True,0.9571428571428571,1,0,0.936170212765957,0.9777777777777771,0.897959183673469,"[90, 1]",231,2853,12.35064935064935,6.758863797864548,0,52,False
true_5_Model_2_avec_DC_logic_Filtrage_True_5_0,True,0,5,True,True,0.9571428571428571,1,0,0.936170212765957,0.9777777777777771,0.897959183673469,"[5, 44]",231,2853,12.35064935064935,6.758863797864548,0,52,False
true_5_Model_2_avec_DC_logic_Filtrage_False_5_0,True,0,5,True,False,0.9571428571428571,1,0,0.936170212765957,0.9777777777777771,0.897959183673469,"[90, 1]",283,3474,12.275618374558304,6.256163538046783,0,0,False
true_5_Model_2_avec_DC_logic_Filtrage_False_5_0,True,0,5,True,False,0.9571428571428571,1,0,0.936170212765957,0.9777777777777771,0.897959183673469,"[5, 44]",283,3474,12.275618374558304,6.256163538046783,0,0,False
true_5_Model_3_sans_DC_logic_Filtrage_True_5_0,False,0,5,True,True,0.9571428571428571,1,0,0.936170212765957,0.9777777777777771,0.897959183673469,"[90, 1]",240,4247,17.695833333333333,6.370765205652736,0,119,False
true_5_Model_3_sans_DC_logic_Filtrage_True_5_0,False,0,5,True,True,0.9571428571428571,1,0,0.936170212765957,0.9777777777777771,0.897959183673469,"[5, 44]",240,4247,17.695833333333333,6.370765205652736,0,119,False
true_5_Model_3_sans_DC_logic_Filtrage_False_5_0,False,0,5,True,False,0.9500000000000001,1,0,0.9247311827956991,0.955555555555555,0.895833333333333,"[90, 2]",308,5267,17.100649350649352,5.733780022339321,0,0,False
true_5_Model_3_sans_DC_logic_Filtrage_False_5_0,False,0,5,True,False,0.9500000000000001,1,0,0.9247311827956991,0.955555555555555,0.895833333333333,"[5, 43]",308,5267,17.100649350649352,5.733780022339321,0,0,False
true_5_Model_3_avec_DC_logic_Filtrage_True_5_0,True,0,5,True,True,0.9571428571428571,1,0,0.936170212765957,0.9777777777777771,0.897959183673469,"[90, 1]",240,2924,12.183333333333334,5.080983063235783,0,119,False
true_5_Model_3_avec_DC_logic_Filtrage_True_5_0,True,0,5,True,True,0.9571428571428571,1,0,0.936170212765957,0.9777777777777771,0.897959183673469,"[5, 44]",240,2924,12.183333333333334,5.080983063235783,0,119,False
true_5_Model_3_avec_DC_logic_Filtrage_False_5_0,True,0,5,True,False,0.9500000000000001,1,0,0.9247311827956991,0.955555555555555,0.895833333333333,"[90, 2]",308,3738,12.136363636363637,4.71811675755258,0,0,False
true_5_Model_3_avec_DC_logic_Filtrage_False_5_0,True,0,5,True,False,0.9500000000000001,1,0,0.9247311827956991,0.955555555555555,0.895833333333333,"[5, 43]",308,3738,12.136363636363637,4.71811675755258,0,0,False
true_5_Model_4_sans_DC_logic_Filtrage_True_5_0,False,0,5,True,True,0.9642857142857141,1,0,0.9504950495049501,1.0,0.90566037735849,"[87, 0]",238,4472,18.789915966386555,6.903748768007268,0,50,False
true_5_Model_4_sans_DC_logic_Filtrage_True_5_0,False,0,5,True,True,0.9642857142857141,1,0,0.9504950495049501,1.0,0.90566037735849,"[5, 48]",238,4472,18.789915966386555,6.903748768007268,0,50,False
true_5_Model_4_sans_DC_logic_Filtrage_False_5_0,False,0,5,True,False,0.9714285714285711,1,0,0.9600000000000001,1.0,0.923076923076923,"[88, 0]",288,5222,18.131944444444443,6.43800189821019,0,0,False
true_5_Model_4_sans_DC_logic_Filtrage_False_5_0,False,0,5,True,False,0.9714285714285711,1,0,0.9600000000000001,1.0,0.923076923076923,"[4, 48]",288,5222,18.131944444444443,6.43800189821019,0,0,False
true_5_Model_4_avec_DC_logic_Filtrage_True_5_0,True,0,5,True,True,0.9642857142857141,1,0,0.9504950495049501,1.0,0.90566037735849,"[87, 0]",238,3344,14.050420168067227,5.627586224502926,0,50,False
true_5_Model_4_avec_DC_logic_Filtrage_True_5_0,True,0,5,True,True,0.9642857142857141,1,0,0.9504950495049501,1.0,0.90566037735849,"[5, 48]",238,3344,14.050420168067227,5.627586224502926,0,50,False
true_5_Model_4_avec_DC_logic_Filtrage_False_5_0,True,0,5,True,False,0.9714285714285711,1,0,0.9600000000000001,1.0,0.923076923076923,"[88, 0]",288,3936,13.666666666666666,5.341140119654022,0,0,False
true_5_Model_4_avec_DC_logic_Filtrage_False_5_0,True,0,5,True,False,0.9714285714285711,1,0,0.9600000000000001,1.0,0.923076923076923,"[4, 48]",288,3936,13.666666666666666,5.341140119654022,0,0,False
true_5_Model_5_sans_DC_logic_Filtrage_True_5_0,False,0,5,True,True,0.9712230215827331,1,0,0.96,0.96,0.96,"[87, 2]",231,4533,19.623376623376622,7.605601082044322,0,100,False
true_5_Model_5_sans_DC_logic_Filtrage_True_5_0,False,0,5,True,True,0.9712230215827331,1,0,0.96,0.96,0.96,"[2, 48]",231,4533,19.623376623376622,7.605601082044322,0,100,False
true_5_Model_5_sans_DC_logic_Filtrage_False_5_0,False,0,5,True,False,0.9712230215827331,1,0,0.96,0.96,0.96,"[87, 2]",287,5373,18.721254355400696,7.065078359402813,0,0,False
true_5_Model_5_sans_DC_logic_Filtrage_False_5_0,False,0,5,True,False,0.9712230215827331,1,0,0.96,0.96,0.96,"[2, 48]",287,5373,18.721254355400696,7.065078359402813,0,0,False
true_5_Model_5_avec_DC_logic_Filtrage_True_5_0,True,0,5,True,True,0.9712230215827331,1,0,0.96,0.96,0.96,"[87, 2]",231,3267,14.142857142857142,5.959562766976385,0,100,False
true_5_Model_5_avec_DC_logic_Filtrage_True_5_0,True,0,5,True,True,0.9712230215827331,1,0,0.96,0.96,0.96,"[2, 48]",231,3267,14.142857142857142,5.959562766976385,0,100,False
true_5_Model_5_avec_DC_logic_Filtrage_False_5_0,True,0,5,True,False,0.9712230215827331,1,0,0.96,0.96,0.96,"[87, 2]",287,3937,13.717770034843205,5.59932156568066,0,0,False
true_5_Model_5_avec_DC_logic_Filtrage_False_5_0,True,0,5,True,False,0.9712230215827331,1,0,0.96,0.96,0.96,"[2, 48]",287,3937,13.717770034843205,5.59932156568066,0,0,False
true_10_Model_1_sans_DC_logic_Filtrage_True_5_0,False,0,10,True,True,0.9785714285714281,1,0,0.9724770642201831,1.0,0.9464285714285711,"[84, 0]",405,7539,18.614814814814814,8.503581106355904,117,247,False
true_10_Model_1_sans_DC_logic_Filtrage_True_5_0,False,0,10,True,True,0.9785714285714281,1,0,0.9724770642201831,1.0,0.9464285714285711,"[3, 53]",405,7539,18.614814814814814,8.503581106355904,117,247,False
true_10_Model_1_sans_DC_logic_Filtrage_False_5_0,False,0,10,True,False,0.9714285714285711,1,0,0.9636363636363631,1.0,0.9298245614035081,"[83, 0]",661,14051,21.257186081694403,10.535601941486702,0,0,False
true_10_Model_1_sans_DC_logic_Filtrage_False_5_0,False,0,10,True,False,0.9714285714285711,1,0,0.9636363636363631,1.0,0.9298245614035081,"[4, 53]",661,14051,21.257186081694403,10.535601941486702,0,0,False
true_10_Model_1_avec_DC_logic_Filtrage_True_5_0,True,0,10,True,True,0.9785714285714281,1,0,0.9724770642201831,1.0,0.9464285714285711,"[84, 0]",405,5545,13.691358024691358,6.686714255782506,117,247,False
true_10_Model_1_avec_DC_logic_Filtrage_True_5_0,True,0,10,True,True,0.9785714285714281,1,0,0.9724770642201831,1.0,0.9464285714285711,"[3, 53]",405,5545,13.691358024691358,6.686714255782506,117,247,False
true_10_Model_1_avec_DC_logic_Filtrage_False_5_0,True,0,10,True,False,0.9714285714285711,1,0,0.9636363636363631,1.0,0.9298245614035081,"[83, 0]",661,10347,15.653555219364598,7.5838893004635874,0,0,False
true_10_Model_1_avec_DC_logic_Filtrage_False_5_0,True,0,10,True,False,0.9714285714285711,1,0,0.9636363636363631,1.0,0.9298245614035081,"[4, 53]",661,10347,15.653555219364598,7.5838893004635874,0,0,False
true_10_Model_2_sans_DC_logic_Filtrage_True_5_0,False,0,10,True,True,0.9571428571428571,1,0,0.9375,1.0,0.8823529411764701,"[89, 0]",237,3299,13.919831223628693,5.920527400261984,240,365,False
true_10_Model_2_sans_DC_logic_Filtrage_True_5_0,False,0,10,True,True,0.9571428571428571,1,0,0.9375,1.0,0.8823529411764701,"[6, 45]",237,3299,13.919831223628693,5.920527400261984,240,365,False
true_10_Model_2_sans_DC_logic_Filtrage_False_5_0,False,0,10,True,False,0.9571428571428571,1,0,0.936170212765957,0.9777777777777771,0.897959183673469,"[90, 1]",615,10467,17.01951219512195,6.103413126650262,0,0,False
true_10_Model_2_sans_DC_logic_Filtrage_False_5_0,False,0,10,True,False,0.9571428571428571,1,0,0.936170212765957,0.9777777777777771,0.897959183673469,"[5, 44]",615,10467,17.01951219512195,6.103413126650262,0,0,False
true_10_Model_2_avec_DC_logic_Filtrage_True_5_0,True,0,10,True,True,0.9571428571428571,1,0,0.9375,1.0,0.8823529411764701,"[89, 0]",237,2471,10.426160337552743,4.202650261827293,240,365,False
true_10_Model_2_avec_DC_logic_Filtrage_True_5_0,True,0,10,True,True,0.9571428571428571,1,0,0.9375,1.0,0.8823529411764701,"[6, 45]",237,2471,10.426160337552743,4.202650261827293,240,365,False
true_10_Model_2_avec_DC_logic_Filtrage_False_5_0,True,0,10,True,False,0.9571428571428571,1,0,0.936170212765957,0.9777777777777771,0.897959183673469,"[90, 1]",615,7652,12.442276422764227,5.046724899999344,0,0,False
true_10_Model_2_avec_DC_logic_Filtrage_False_5_0,True,0,10,True,False,0.9571428571428571,1,0,0.936170212765957,0.9777777777777771,0.897959183673469,"[5, 44]",615,7652,12.442276422764227,5.046724899999344,0,0,False
true_10_Model_3_sans_DC_logic_Filtrage_True_5_0,False,0,10,True,True,0.9642857142857141,1,0,0.9462365591397851,0.9777777777777771,0.9166666666666661,"[91, 1]",371,6401,17.253369272237197,7.871642661464223,121,253,False
true_10_Model_3_sans_DC_logic_Filtrage_True_5_0,False,0,10,True,True,0.9642857142857141,1,0,0.9462365591397851,0.9777777777777771,0.9166666666666661,"[4, 44]",371,6401,17.253369272237197,7.871642661464223,121,253,False
true_10_Model_3_sans_DC_logic_Filtrage_False_5_0,False,0,10,True,False,0.9642857142857141,1,0,0.9462365591397851,0.9777777777777771,0.9166666666666661,"[91, 1]",633,13773,21.75829383886256,10.117010448079498,0,0,False
true_10_Model_3_sans_DC_logic_Filtrage_False_5_0,False,0,10,True,False,0.9642857142857141,1,0,0.9462365591397851,0.9777777777777771,0.9166666666666661,"[4, 44]",633,13773,21.75829383886256,10.117010448079498,0,0,False
true_10_Model_3_avec_DC_logic_Filtrage_True_5_0,True,0,10,True,True,0.9642857142857141,1,0,0.9462365591397851,0.9777777777777771,0.9166666666666661,"[91, 1]",371,4665,12.574123989218329,6.050263764337044,121,253,False
true_10_Model_3_avec_DC_logic_Filtrage_True_5_0,True,0,10,True,True,0.9642857142857141,1,0,0.9462365591397851,0.9777777777777771,0.9166666666666661,"[4, 44]",371,4665,12.574123989218329,6.050263764337044,121,253,False
true_10_Model_3_avec_DC_logic_Filtrage_False_5_0,True,0,10,True,False,0.9642857142857141,1,0,0.9462365591397851,0.9777777777777771,0.9166666666666661,"[91, 1]",633,10055,15.884676145339652,7.505298955728905,0,0,False
true_10_Model_3_avec_DC_logic_Filtrage_False_5_0,True,0,10,True,False,0.9642857142857141,1,0,0.9462365591397851,0.9777777777777771,0.9166666666666661,"[4, 44]",633,10055,15.884676145339652,7.505298955728905,0,0,False
true_10_Model_4_sans_DC_logic_Filtrage_True_5_0,False,0,10,True,True,0.9714285714285711,1,0,0.9600000000000001,1.0,0.923076923076923,"[88, 0]",367,5896,16.065395095367847,6.710931039439068,102,231,False
true_10_Model_4_sans_DC_logic_Filtrage_True_5_0,False,0,10,True,True,0.9714285714285711,1,0,0.9600000000000001,1.0,0.923076923076923,"[4, 48]",367,5896,16.065395095367847,6.710931039439068,102,231,False
true_10_Model_4_sans_DC_logic_Filtrage_False_5_0,False,0,10,True,False,0.9714285714285711,1,0,0.9600000000000001,1.0,0.923076923076923,"[88, 0]",604,9457,15.657284768211921,5.402975931734942,0,0,False
true_10_Model_4_sans_DC_logic_Filtrage_False_5_0,False,0,10,True,False,0.9714285714285711,1,0,0.9600000000000001,1.0,0.923076923076923,"[4, 48]",604,9457,15.657284768211921,5.402975931734942,0,0,False
true_10_Model_4_avec_DC_logic_Filtrage_True_5_0,True,0,10,True,True,0.9714285714285711,1,0,0.9600000000000001,1.0,0.923076923076923,"[88, 0]",367,4443,12.106267029972752,5.2896628372156,102,231,False
true_10_Model_4_avec_DC_logic_Filtrage_True_5_0,True,0,10,True,True,0.9714285714285711,1,0,0.9600000000000001,1.0,0.923076923076923,"[4, 48]",367,4443,12.106267029972752,5.2896628372156,102,231,False
true_10_Model_4_avec_DC_logic_Filtrage_False_5_0,True,0,10,True,False,0.9714285714285711,1,0,0.9600000000000001,1.0,0.923076923076923,"[88, 0]",604,7417,12.27980132450331,4.536772778671669,0,0,False
true_10_Model_4_avec_DC_logic_Filtrage_False_5_0,True,0,10,True,False,0.9714285714285711,1,0,0.9600000000000001,1.0,0.923076923076923,"[4, 48]",604,7417,12.27980132450331,4.536772778671669,0,0,False
true_10_Model_5_sans_DC_logic_Filtrage_True_5_0,False,0,10,True,True,0.9712230215827331,1,0,0.96,0.96,0.96,"[87, 2]",403,6831,16.950372208436725,5.84689000155168,0,199,False
true_10_Model_5_sans_DC_logic_Filtrage_True_5_0,False,0,10,True,True,0.9712230215827331,1,0,0.96,0.96,0.96,"[2, 48]",403,6831,16.950372208436725,5.84689000155168,0,199,False
true_10_Model_5_sans_DC_logic_Filtrage_False_5_0,False,0,10,True,False,0.9712230215827331,1,0,0.96,0.96,0.96,"[87, 2]",602,10380,17.242524916943523,7.270130874139751,0,0,False
true_10_Model_5_sans_DC_logic_Filtrage_False_5_0,False,0,10,True,False,0.9712230215827331,1,0,0.96,0.96,0.96,"[2, 48]",602,10380,17.242524916943523,7.270130874139751,0,0,False
true_10_Model_5_avec_DC_logic_Filtrage_True_5_0,True,0,10,True,True,0.9712230215827331,1,0,0.96,0.96,0.96,"[87, 2]",403,4817,11.952853598014888,5.181112917408162,0,199,False
true_10_Model_5_avec_DC_logic_Filtrage_True_5_0,True,0,10,True,True,0.9712230215827331,1,0,0.96,0.96,0.96,"[2, 48]",403,4817,11.952853598014888,5.181112917408162,0,199,False
true_10_Model_5_avec_DC_logic_Filtrage_False_5_0,True,0,10,True,False,0.9712230215827331,1,0,0.96,0.96,0.96,"[87, 2]",602,7514,12.481727574750831,5.769708244626418,0,0,False
true_10_Model_5_avec_DC_logic_Filtrage_False_5_0,True,0,10,True,False,0.9712230215827331,1,0,0.96,0.96,0.96,"[2, 48]",602,7514,12.481727574750831,5.769708244626418,0,0,False
